Date,Close
02/02/2024,43200
03/02/2024,43011.09
04/02/2024,42582.88
05/02/2024,42708.7
06/02/2024,43098.95
07/02/2024,44349.6
08/02/2024,45288.65
09/02/2024,47132.77
10/02/2024,47751.09
11/02/2024,48299.99
12/02/2024,49917.27
13/02/2024,49699.59
14/02/2024,51795.17
15/02/2024,51880
16/02/2024,52124.11
17/02/2024,51642.64
18/02/2024,52137.67
19/02/2024,51774.73
20/02/2024,52258.82
21/02/2024,51849.39
22/02/2024,51288.42
23/02/2024,50744.15
24/02/2024,51568.22
25/02/2024,51728.85
26/02/2024,54476.47
27/02/2024,57037.34
28/02/2024,62432.1
29/02/2024,61130.98
01/03/2024,62387.9
02/03/2024,61987.28
03/03/2024,63113.97
04/03/2024,68245.71
05/03/2024,63724.01
06/03/2024,66074.04
07/03/2024,66823.17
08/03/2024,68124.19
09/03/2024,68313.27
10/03/2024,68955.88
11/03/2024,72078.1
12/03/2024,71452.01
13/03/2024,73072.41
14/03/2024,71388.94
15/03/2024,69499.85
16/03/2024,65300.63
17/03/2024,68393.48
18/03/2024,67609.99
19/03/2024,61937.4
20/03/2024,67840.51
21/03/2024,65501.27
22/03/2024,63796.64
23/03/2024,63990.01
24/03/2024,67209.99
25/03/2024,69880.01
26/03/2024,69988
27/03/2024,69469.99
28/03/2024,70780.6
29/03/2024,69850.54
30/03/2024,69582.18
31/03/2024,71280.01
01/04/2024,69649.8
02/04/2024,65463.99
03/04/2024,65963.28
04/04/2024,68487.79
05/04/2024,67820.62
06/04/2024,68896
07/04/2024,69360.39
08/04/2024,71620
09/04/2024,69146
10/04/2024,70631.08
11/04/2024,70006.23
12/04/2024,67116.52
13/04/2024,63924.51
14/04/2024,65661.84
15/04/2024,63419.99
16/04/2024,63793.39
17/04/2024,61277.37
18/04/2024,63470.08
19/04/2024,63818.01
20/04/2024,64940.59
21/04/2024,64941.15
22/04/2024,66819.32
23/04/2024,66414
24/04/2024,64289.59
25/04/2024,64498.34
26/04/2024,63770.01
27/04/2024,63461.98
28/04/2024,63118.62
29/04/2024,63866
30/04/2024,60672
01/05/2024,58364.97
02/05/2024,59060.61
03/05/2024,62882.01
04/05/2024,63892.04
05/05/2024,64012
06/05/2024,63165.19
07/05/2024,62312.08
08/05/2024,61193.03
09/05/2024,63074.01
10/05/2024,60799.99
11/05/2024,60825.99
12/05/2024,61483.99
13/05/2024,62940.08
14/05/2024,61577.49
15/05/2024,66206.5
16/05/2024,65235.21
17/05/2024,67024
18/05/2024,66915.2
19/05/2024,66274.01
20/05/2024,71446.62
21/05/2024,70148.34
22/05/2024,69166.62
23/05/2024,67969.65
24/05/2024,68549.99
25/05/2024,69290.57
26/05/2024,68507.67
27/05/2024,69436.43
28/05/2024,68398.39
29/05/2024,67652.42
30/05/2024,68352.17
31/05/2024,67540.01
01/06/2024,67766.85
02/06/2024,67765.63
03/06/2024,68809.9
04/06/2024,70537.84
05/06/2024,71108
06/06/2024,70799.06
07/06/2024,69355.6
08/06/2024,69310.46
09/06/2024,69648.14
10/06/2024,69540
11/06/2024,67314.24
12/06/2024,68263.99
13/06/2024,66773.01
14/06/2024,66043.99
15/06/2024,66228.25
16/06/2024,66676.87
17/06/2024,66504.33
18/06/2024,65175.32
19/06/2024,64974.37
20/06/2024,64869.99
21/06/2024,64143.56
22/06/2024,64262.01
23/06/2024,63210.01
24/06/2024,60293.3
25/06/2024,61806.01
26/06/2024,60864.99
27/06/2024,61706.47
28/06/2024,60427.84
29/06/2024,60986.68
30/06/2024,62772.01
01/07/2024,62899.99
02/07/2024,62135.47
03/07/2024,60208.58
04/07/2024,57050.01
05/07/2024,56628.79
06/07/2024,58230.13
07/07/2024,55857.81
08/07/2024,56714.62
09/07/2024,58050
10/07/2024,57725.85
11/07/2024,57339.89
12/07/2024,57889.1
13/07/2024,59204.02
14/07/2024,60797.91
15/07/2024,64724.14
16/07/2024,65043.99
17/07/2024,64087.99
18/07/2024,63987.92
19/07/2024,66660
20/07/2024,67139.96
21/07/2024,68165.34
22/07/2024,67532.01
23/07/2024,65936.01
24/07/2024,65376
25/07/2024,65799.95
26/07/2024,67907.99
27/07/2024,67896.5
28/07/2024,68249.88
29/07/2024,66784.69
30/07/2024,66188
31/07/2024,64628
01/08/2024,65354.02
02/08/2024,61498.33
03/08/2024,60697.99
04/08/2024,58161
05/08/2024,54018.81
06/08/2024,56022.01
07/08/2024,55134.16
08/08/2024,61685.99
09/08/2024,60837.99
10/08/2024,60923.51
11/08/2024,58712.59
12/08/2024,59346.64
13/08/2024,60587.15
14/08/2024,58683.39
15/08/2024,57541.06
16/08/2024,58874.6
17/08/2024,59491.99
18/08/2024,58427.35
19/08/2024,59438.5
20/08/2024,59013.8
21/08/2024,61156.03
22/08/2024,60375.84
23/08/2024,64037.24
24/08/2024,64157.01
25/08/2024,64220
26/08/2024,62834
27/08/2024,59415
28/08/2024,59034.9
29/08/2024,59359.01
30/08/2024,59123.99
31/08/2024,58973.99
01/09/2024,57301.86
02/09/2024,59132.13
03/09/2024,57487.73
04/09/2024,57970.9
05/09/2024,56180
06/09/2024,53962.97
07/09/2024,54160.86
08/09/2024,54869.95
09/09/2024,57042
10/09/2024,57635.99
11/09/2024,57338
12/09/2024,58132.32
13/09/2024,60498
14/09/2024,59993.03
15/09/2024,59132
16/09/2024,58213.99
17/09/2024,60313.99
18/09/2024,61759.99
19/09/2024,62947.99
20/09/2024,63201.05
21/09/2024,63348.96
22/09/2024,63578.76
23/09/2024,63339.99
24/09/2024,64262.7
25/09/2024,63152.01
26/09/2024,65173.99
27/09/2024,65769.95
28/09/2024,65858
29/09/2024,65602.01
30/09/2024,63327.59
01/10/2024,60805.78
02/10/2024,60649.28
03/10/2024,60752.71
04/10/2024,62086
05/10/2024,62058
06/10/2024,62819.91
07/10/2024,62224
08/10/2024,62160.49
09/10/2024,60636.02
10/10/2024,60326.39
11/10/2024,62540
12/10/2024,63206.22
13/10/2024,62870.02
14/10/2024,66083.99
15/10/2024,67074.14
16/10/2024,67620.01
17/10/2024,67421.78
18/10/2024,68428
19/10/2024,68378
20/10/2024,69031.99
21/10/2024,67377.5
22/10/2024,67426
23/10/2024,66668.65
24/10/2024,68198.28
25/10/2024,66698.33
26/10/2024,67092.76
27/10/2024,68021.7
28/10/2024,69962.21
29/10/2024,72736.42
30/10/2024,72344.74
31/10/2024,70292.01
01/11/2024,69496.01
02/11/2024,69374.74
03/11/2024,68775.99
04/11/2024,67850.01
05/11/2024,69372.01
06/11/2024,75571.99
07/11/2024,75857.89
08/11/2024,76509.78
09/11/2024,76677.46
10/11/2024,80370.01
11/11/2024,88647.99
12/11/2024,87952.01
13/11/2024,90375.2
14/11/2024,87325.59
15/11/2024,91032.07
16/11/2024,90586.92
17/11/2024,89855.99
18/11/2024,90464.08
19/11/2024,92310.79
20/11/2024,94286.56
21/11/2024,98317.12
22/11/2024,98892
23/11/2024,97672.4
24/11/2024,97900.04
25/11/2024,93010.01
26/11/2024,91965.16
27/11/2024,95863.11
28/11/2024,95643.98
29/11/2024,97460
30/11/2024,96407.99
01/12/2024,97185.18
02/12/2024,95840.62
03/12/2024,95849.69
04/12/2024,98587.32
05/12/2024,96945.63
06/12/2024,99740.84
07/12/2024,99831.99
08/12/2024,101109.59
09/12/2024,97276.47
10/12/2024,96593
11/12/2024,101125
12/12/2024,100004.29
13/12/2024,101424.25
14/12/2024,101420
15/12/2024,104463.99
16/12/2024,106058.66
17/12/2024,106133.74
18/12/2024,100204.01
19/12/2024,97461.86
20/12/2024,97805.44
21/12/2024,97291.99
22/12/2024,95186.27
23/12/2024,94881.47
24/12/2024,98663.58
25/12/2024,99429.6
26/12/2024,95791.6
27/12/2024,94299.03
28/12/2024,95300
29/12/2024,93738.2
30/12/2024,92792.05
31/12/2024,93576
01/01/2025,94591.79
02/01/2025,96984.79
03/01/2025,98174.18
04/01/2025,98220.5
05/01/2025,98363.61
06/01/2025,102235.6
07/01/2025,96954.61
08/01/2025,95060.61
09/01/2025,92552.49
10/01/2025,94726.11
11/01/2025,94599.99
12/01/2025,94545.06
13/01/2025,94536.1
14/01/2025,96560.86
15/01/2025,100497.35
16/01/2025,99987.3
17/01/2025,104077.48
18/01/2025,104556.23
19/01/2025,101331.57
20/01/2025,102260.01
21/01/2025,106143.82
22/01/2025,103706.66
23/01/2025,103910.34
24/01/2025,104870.5
25/01/2025,104746.85
26/01/2025,102620
27/01/2025,102082.83
28/01/2025,101335.52
29/01/2025,103733.24
30/01/2025,104722.94
31/01/2025,102429.56
01/02/2025,100635.65
02/02/2025,97700.59
03/02/2025,101328.52
04/02/2025,97763.13
05/02/2025,96612.43
06/02/2025,96554.35
07/02/2025,96506.8
08/02/2025,96444.74
09/02/2025,96462.75
10/02/2025,97430.82
11/02/2025,95778.2
12/02/2025,97869.99
13/02/2025,96608.14
14/02/2025,97500.48
15/02/2025,97569.66
16/02/2025,96118.12
17/02/2025,95780
18/02/2025,95671.74
19/02/2025,96644.37
20/02/2025,98305
21/02/2025,96181.98
22/02/2025,96551.01
23/02/2025,96258
24/02/2025,91552.88
25/02/2025,88680.4
26/02/2025,84250.09
27/02/2025,84708.58
28/02/2025,84349.94
01/03/2025,86064.53
02/03/2025,94270
03/03/2025,86220.61
04/03/2025,87281.98
05/03/2025,90606.01
06/03/2025,89931.89
07/03/2025,86801.75
08/03/2025,86222.45
09/03/2025,80734.37
10/03/2025,78595.86
11/03/2025,82932.99
12/03/2025,83680.12
13/03/2025,81115.78
14/03/2025,83983.2
15/03/2025,84338.44
16/03/2025,82574.53
17/03/2025,84010.03
18/03/2025,82715.03
19/03/2025,86845.94
20/03/2025,84223.39
21/03/2025,84088.79
22/03/2025,83840.59
23/03/2025,86082.5
24/03/2025,87498.16
25/03/2025,87392.87
26/03/2025,86909.17
27/03/2025,87232.01
28/03/2025,84424.38
29/03/2025,82648.54
30/03/2025,82389.99
31/03/2025,82550.01
01/04/2025,85158.34
02/04/2025,82516.29
03/04/2025,83213.09
04/04/2025,83889.87
05/04/2025,83537.99
06/04/2025,78430
07/04/2025,79163.24
08/04/2025,76322.42
09/04/2025,82615.22
10/04/2025,79607.3
11/04/2025,83423.84
12/04/2025,85276.9
13/04/2025,83760
14/04/2025,84591.58
15/04/2025,83643.99
16/04/2025,84030.38
17/04/2025,84947.91
18/04/2025,84474.69
19/04/2025,85077.01
20/04/2025,85179.24
21/04/2025,87516.23
22/04/2025,93442.99
23/04/2025,93691.08
24/04/2025,93980.47
25/04/2025,94638.68
26/04/2025,94628
27/04/2025,93749.3
28/04/2025,95011.18
29/04/2025,94256.82
30/04/2025,94172
01/05/2025,96489.91
02/05/2025,96887.14
03/05/2025,95856.42
04/05/2025,94277.62
05/05/2025,94733.68
06/05/2025,96834.02
07/05/2025,97030.5
08/05/2025,103261.6
09/05/2025,102971.99
10/05/2025,104809.53
11/05/2025,104118
12/05/2025,102791.32
13/05/2025,104103.72
14/05/2025,103507.82
15/05/2025,103763.71
16/05/2025,103463.9
17/05/2025,103126.65
18/05/2025,106454.26
19/05/2025,105573.74
20/05/2025,106849.99
21/05/2025,109643.99
22/05/2025,111696.21
23/05/2025,107318.3
24/05/2025,107761.91
25/05/2025,109004.19
26/05/2025,109434.79
27/05/2025,108938.17
28/05/2025,107781.78
29/05/2025,105589.75
30/05/2025,103985.48
31/05/2025,104591.88
01/06/2025,105642.93
02/06/2025,105857.99
03/06/2025,105884.7
04/06/2025,105434.5
05/06/2025,104812.9
06/06/2025,101650.7
07/06/2025,104409.7
08/06/2025,105681.5
09/06/2025,105692.2
10/06/2025,110261.6
11/06/2025,110212.7
12/06/2025,108680
13/06/2025,105979.2
14/06/2025,106045.6
15/06/2025,105482.9
16/06/2025,105554.5
17/06/2025,106951.3
18/06/2025,104683.4
19/06/2025,104722.7
20/06/2025,104690.6
21/06/2025,103290.1
22/06/2025,101532.6
23/06/2025,100852.6
24/06/2025,105511.6
25/06/2025,105976.1
26/06/2025,107238.5
27/06/2025,106984
28/06/2025,107078.9
29/06/2025,107331.6
30/06/2025,108396.6
01/07/2025,107132.8
02/07/2025,105613.4
03/07/2025,108824.4
04/07/2025,109602.2
05/07/2025,108040.9
06/07/2025,108217.5
07/07/2025,109215.2
08/07/2025,108300.7
09/07/2025,108953.2
10/07/2025,111327.5
11/07/2025,115879.7
12/07/2025,117571
13/07/2025,117419
14/07/2025,119117.6
15/07/2025,119833.7
16/07/2025,117678.2
17/07/2025,118748.2
